lat,lon,depth,starttime,energy,duration 
 47.340696246671726, -123.18681504954117, 20.0, 2021-09-30 00:00:00, 514641.67232578614, 300.0 
 47.251869001127474, -123.21532037720738, 30.769230769230774, 2021-09-30 00:07:30, 474324.50767750625, 300.0 
 47.24855995762596, -123.21298033488785, 20.0, 2021-09-30 00:10:00, 337394.5368536785, 150.0 
 47.20218724954085, -123.25796995267919, 43.84615384615385, 2021-09-30 00:12:30, 328319.03796586936, 150.0 
 47.331209660621695, -123.26555091824025, 26.206896551724135, 2021-09-30 00:15:00, 280036.1314527816, 150.0 
 47.4819389075505, -122.93105321711991, 20.0, 2021-09-30 00:30:00, 311689.3610010658, 300.0 
 47.459670491278736, -123.215651019153, 60.0, 2021-09-30 00:50:00, 195722.5364475207, 300.0 
 47.50993283296202, -122.80967008811118, 34.61538461538461, 2021-09-30 01:10:00, 176409.38425517885, 300.0 
 47.58553095253545, -122.48145604913697, 60.00000000000001, 2021-09-30 01:12:30, 195999.6657203692, 300.0 
 47.483507092453095, -122.99219593278059, 20.0, 2021-09-30 01:35:00, 84858.52533263598, 300.0 
 47.47802173585932, -122.94630460789924, 20.0, 2021-09-30 01:37:30, 36520.620250996115, 150.0 
 47.37672457031918, -122.65516601719688, 20.000000000000004, 2021-09-30 01:55:00, 113315.06133896463, 150.0 
 47.436436322763164, -122.90504719763693, 51.53846153846153, 2021-09-30 02:00:00, 191144.6465856334, 300.0 
 47.496405658655036, -122.87369825863723, 20.0, 2021-09-30 02:12:30, 199838.19654239036, 300.0 
 47.64000943774831, -122.89515796552963, 60.0, 2021-09-30 02:15:00, 95386.54838679462, 150.0 
 47.295003809586916, -122.95843361171352, 60.0, 2021-09-30 02:17:30, 115397.79694148058, 300.0 
 47.512927630660755, -123.01446998068877, 30.0, 2021-09-30 02:25:00, 191928.845061991, 300.0 
 47.62718540305917, -122.59600779365813, 20.0, 2021-09-30 02:35:00, 198568.44266103403, 300.0 
 47.568878250138965, -122.76545392195055, 59.3103448275862, 2021-09-30 02:42:30, 71517.71887461265, 300.0 
 47.65974610772431, -122.83381966714391, 20.0, 2021-09-30 02:45:00, 64678.37476973291, 150.0 
 47.5326778073847, -122.59311122644273, 32.24489795918367, 2021-09-30 03:12:30, 44517.45823378261, 300.0 
 47.76422366681737, -123.01167815324617, 35.51020408163265, 2021-09-30 03:25:00, 131125.80342035618, 300.0 
 47.74247774617003, -122.91177917270736, 20.000000000000004, 2021-09-30 03:47:30, 135929.30539681637, 300.0 
 47.73307231474152, -123.01673632483588, 35.51020408163266, 2021-09-30 03:50:00, 172107.54517270514, 150.0 
 47.689976051261205, -122.9168770177403, 35.51020408163265, 2021-09-30 03:52:30, 62733.87952507267, 150.0 
 47.724750753641494, -122.81184265513289, 20.0, 2021-09-30 03:55:00, 162474.88852786567, 150.0 
 47.76031451237707, -123.14028053694832, 33.84615384615384, 2021-09-30 03:57:30, 332770.6882075821, 150.0 
 47.81448439737593, -123.09878192865172, 28.46153846153846, 2021-09-30 04:00:00, 171453.9585644144, 150.0 
 47.69979582450018, -123.01576412608843, 43.07692307692308, 2021-09-30 04:02:30, 141619.4068838484, 150.0 
 47.78590316924904, -123.1524762936326, 32.307692307692314, 2021-09-30 04:05:00, 97284.23557047802, 150.0 
 47.87074388445339, -122.99062100080212, 20.0, 2021-09-30 04:07:30, 39412.630086856916, 150.0 
 47.901784043036066, -123.01118322978913, 33.87755102040816, 2021-09-30 04:10:00, 44412.24580143217, 150.0 
 47.63608112483925, -123.04594948972603, 30.769230769230774, 2021-09-30 04:12:30, 231149.4404066482, 300.0 
 47.597231246445816, -123.02445667889765, 20.0, 2021-09-30 04:15:00, 84692.97822343366, 150.0 
 47.583913988538654, -123.08124297974067, 46.92307692307693, 2021-09-30 04:47:30, 48158.23290714257, 300.0 
 47.54802008537533, -122.7133160182234, 20.0, 2021-09-30 05:42:30, 202689.88027280787, 300.0 
 47.661809956008604, -122.47446933543742, 20.0, 2021-09-30 06:05:00, 46738.32041364732, 300.0 
 47.542279848351924, -122.55032974822726, 48.46153846153846, 2021-09-30 06:07:30, 36785.457659853506, 150.0 
 47.497983798889436, -122.42821418318294, 37.95918367346938, 2021-09-30 06:12:30, 43244.27340279373, 150.0 
 47.64510008441767, -122.6956842062135, 20.0, 2021-09-30 06:35:00, 68363.58929334107, 300.0 
 47.5354469970614, -122.61303250289183, 35.38461538461539, 2021-09-30 08:30:00, 49584.28388855037, 300.0 
 47.304589604257515, -122.90384305912187, 20.0, 2021-09-30 08:37:30, 173830.89447171584, 300.0 
 47.40087447087824, -122.88606579647895, 20.0, 2021-09-30 08:40:00, 89896.73256556324, 150.0 
 47.495782713507936, -122.73676225296975, 20.0, 2021-09-30 08:42:30, 161084.44644534044, 150.0 
 47.54609633137725, -122.69396167738479, 20.0, 2021-09-30 08:47:30, 73582.7432192486, 150.0 
