lat,lon,depth,starttime,energy,duration 
 47.637148702827936, -122.60296602041593, 43.84615384615385, 2017-02-18 02:27:30, 77265.29326600075, 300.0 
 47.3356983877274, -122.83290031758887, 34.61538461538462, 2017-02-18 02:30:00, 97392.63985662333, 300.0 
 47.42257953046173, -122.7589824539966, 33.846153846153854, 2017-02-18 02:32:30, 32402.992489273456, 150.0 
 47.54167369795053, -122.75839447451273, 20.0, 2017-02-18 02:37:30, 117447.49675877845, 300.0 
 47.561413489991864, -122.760216197701, 20.0, 2017-02-18 02:40:00, 55372.621472277235, 150.0 
 47.454162904938485, -122.67022443485733, 33.87755102040816, 2017-02-18 02:42:30, 33688.318977759256, 150.0 
 47.59193427215327, -122.86128454356705, 20.0, 2017-02-18 03:20:00, 86652.35396203029, 300.0 
 47.666472886836225, -122.78437897492277, 20.0, 2017-02-18 11:55:00, 24046.173473534094, 300.0 
 47.57905781929546, -122.75907898722386, 20.0, 2017-02-18 12:15:00, 116158.19689927356, 300.0 
 47.59753949246752, -122.72997782354022, 20.0, 2017-02-18 12:17:30, 63487.34374503096, 150.0 
 47.32941846135235, -122.82402332511153, 46.15384615384616, 2017-02-18 12:30:00, 82679.53695741133, 300.0 
 47.565151930564156, -122.54226047817887, 30.612244897959183, 2017-02-18 12:32:30, 30785.596460289107, 300.0 
 47.54176062622193, -122.88758157918491, 46.15384615384616, 2017-02-18 12:37:30, 56355.73956125764, 300.0 
 47.2673397258424, -123.04967057410045, 53.79310344827586, 2017-02-18 12:40:00, 179676.6695177325, 300.0 
 47.58291713553162, -122.92709686434702, 20.0, 2017-02-18 12:42:30, 66581.4157158114, 300.0 
 47.28966419124255, -122.57526767358449, 50.0, 2017-02-18 12:45:00, 239014.90875685532, 300.0 
 47.455624340008974, -122.83306617623862, 39.59183673469388, 2017-02-18 12:47:30, 202201.68391015427, 300.0 
 47.37765148016657, -122.80690347830632, 33.84615384615385, 2017-02-18 12:52:30, 135374.1168177224, 150.0 
 47.34252456624948, -122.82122311062197, 35.38461538461539, 2017-02-18 12:55:00, 167307.1206094708, 150.0 
 47.144526533270366, -123.04849363000653, 55.172413793103445, 2017-02-18 12:57:30, 354160.2031412068, 300.0 
 47.319268781415225, -123.10274064765497, 59.310344827586206, 2017-02-18 13:00:00, 170677.98868835648, 300.0 
 47.46065050203198, -122.77962612878993, 31.538461538461544, 2017-02-18 13:05:00, 88971.04104118224, 300.0 
 47.416741007933, -122.69502250969825, 24.827586206896555, 2017-02-18 13:07:30, 51619.15687332302, 150.0 
 47.4483137648718, -122.69160103371493, 34.61538461538462, 2017-02-18 13:10:00, 53155.14216531007, 150.0 
 47.54799448796435, -122.83038538413565, 33.06122448979592, 2017-02-18 13:12:30, 82800.7539800493, 150.0 
 47.57899811815041, -122.7845714514636, 20.0, 2017-02-18 13:15:00, 106055.33826033727, 300.0 
 47.3488933090559, -122.77632054408573, 22.06896551724138, 2017-02-18 13:37:30, 68746.50649512705, 300.0 
 47.65068500161479, -122.74169978808949, 20.0, 2017-02-18 13:57:30, 75316.50449353455, 300.0 
 47.711836000934625, -122.79822782930684, 20.0, 2017-02-18 14:02:30, 97966.38019736097, 300.0 
 47.64055885768198, -122.90608060700697, 34.61538461538461, 2017-02-18 14:47:30, 9899.222015636526, 300.0 
 47.514475309913955, -122.97199868053531, 57.93103448275862, 2017-02-18 14:50:00, 10803.252156404322, 150.0 
 47.502367220058225, -122.85837961489025, 20.689655172413797, 2017-02-18 15:10:00, 21116.460488160345, 300.0 
 47.57443806006951, -122.81141606227384, 19.999999999999996, 2017-02-18 15:12:30, 26234.552298424533, 150.0 
