lat,lon,depth,starttime,energy,duration 
 48.965, -125.22, 46.0, 2014-11-12 14:05:00, 0.0, None 
 49.0, -125.35, 51.0, 2014-11-13 03:45:00, 0.0, None 
 49.0, -125.335, 46.0, 2014-11-13 04:25:00, 0.0, None 
 49.0, -125.14, 27.0, 2014-11-13 04:30:00, 0.0, None 
 48.94, -125.16, 50.0, 2014-11-13 04:45:00, 0.0, None 
 48.93, -125.21, 46.0, 2014-11-13 04:52:30, 0.0, None 
 49.0, -125.17, 45.0, 2014-11-13 11:42:30, 0.0, None 
 48.96, -125.12, 37.0, 2014-11-13 14:12:30, 0.0, None 
 48.985, -125.09, 28.5, 2014-11-13 16:32:30, 0.0, None 
 49.0, -125.14, 40.0, 2014-11-13 17:00:00, 0.0, None 
 48.99, -125.035, 26.5, 2014-11-13 18:37:30, 0.0, None 
 49.0, -125.09, 36.0, 2014-11-14 05:35:00, 0.0, None 
 48.998000000000005, -125.01, 43.0, 2014-11-14 06:07:30, 0.0, None 
 48.79, -122.99, 44.0, 2014-11-14 09:07:30, 0.0, None 
 48.79, -123.01, 44.0, 2014-11-14 09:10:00, 0.0, None 
 48.5, -123.7, 38.0, 2014-11-14 14:50:00, 0.0, None 
 48.98, -124.99, 20.0, 2014-11-15 01:07:30, 0.0, None 
 48.965, -125.005, 20.0, 2014-11-15 01:10:00, 0.0, None 
 48.97, -125.06, 26.5, 2014-11-15 02:20:00, 0.0, None 
 48.99, -125.07, 20.0, 2014-11-15 03:02:30, 0.0, None 
 49.0, -124.95, 35.0, 2014-11-15 06:47:30, 0.0, None 
 48.96, -124.89, 46.0, 2014-11-15 06:50:00, 0.0, None 
 48.945, -124.945, 36.0, 2014-11-15 06:55:00, 0.0, None 
 48.99, -125.12, 36.0, 2014-11-15 07:45:00, 0.0, None 
 49.0, -125.14, 46.0, 2014-11-15 08:05:00, 0.0, None 
 48.99, -125.09, 37.0, 2014-11-15 08:37:30, 0.0, None 
 48.99, -125.02, 48.0, 2014-11-15 08:40:00, 0.0, None 
 48.97, -125.07, 29.0, 2014-11-15 10:15:00, 0.0, None 
 48.995, -125.0, 28.5, 2014-11-15 11:22:30, 0.0, None 
 48.995, -124.963, 22.2, 2014-11-15 11:25:00, 0.0, None 
 48.96, -124.89, 40.0, 2014-11-15 12:17:30, 0.0, None 
 48.98, -125.095, 33.0, 2014-11-15 13:22:30, 0.0, None 
 48.98, -125.01, 28.0, 2014-11-15 13:37:30, 0.0, None 
 48.94, -124.87299999999999, 57.5, 2014-11-15 13:50:00, 0.0, None 
 48.99, -125.06, 35.0, 2014-11-15 13:55:00, 0.0, None 
 48.98, -125.02799999999999, 20.0, 2014-11-15 14:00:00, 0.0, None 
 48.965, -125.03, 20.5, 2014-11-15 14:02:30, 0.0, None 
 48.96, -125.04, 26.0, 2014-11-15 14:37:30, 0.0, None 
 48.96, -125.01, 32.0, 2014-11-15 14:40:00, 0.0, None 
 48.88, -124.93, 60.0, 2014-11-15 18:42:30, 0.0, None 
 49.0, -124.86, 50.0, 2014-11-15 18:47:30, 0.0, None 
 48.88, -124.9, 32.0, 2014-11-15 19:50:00, 0.0, None 
 48.99, -124.915, 32.0, 2014-11-15 20:10:00, 0.0, None 
 48.995, -124.98, 20.0, 2014-11-15 20:15:00, 0.0, None 
 48.998000000000005, -124.98, 20.0, 2014-11-15 20:17:30, 0.0, None 
 48.992, -124.928, 39.0, 2014-11-15 20:25:00, 0.0, None 
 48.97, -124.92, 34.0, 2014-11-15 20:32:30, 0.0, None 
 48.972, -124.91799999999999, 31.0, 2014-11-15 20:35:00, 0.0, None 
 48.995, -124.965, 41.8, 2014-11-15 20:45:00, 0.0, None 
 48.99, -124.87, 20.0, 2014-11-15 21:10:00, 0.0, None 
 48.97, -124.935, 29.8, 2014-11-15 23:50:00, 0.0, None 
 48.985, -125.01, 31.5, 2014-11-16 00:17:30, 0.0, None 
 48.89, -124.43, 24.0, 2014-11-16 01:42:30, 0.0, None 
 48.81, -124.29, 50.0, 2014-11-16 02:52:30, 0.0, None 
 48.965, -124.87, 30.0, 2014-11-16 03:25:00, 0.0, None 
 48.935, -124.9, 27.0, 2014-11-16 03:27:30, 0.0, None 
 48.998000000000005, -124.755, 60.0, 2014-11-16 03:55:00, 0.0, None 
 48.77, -124.7, 20.0, 2014-11-16 04:17:30, 0.0, None 
 48.97, -124.8, 30.0, 2014-11-16 04:20:00, 0.0, None 
 48.97, -124.77799999999999, 29.2, 2014-11-16 04:22:30, 0.0, None 
 48.968, -124.773, 35.8, 2014-11-16 04:32:30, 0.0, None 
 49.0, -124.88, 22.5, 2014-11-16 04:40:00, 0.0, None 
 48.977, -124.86, 29.0, 2014-11-16 04:42:30, 0.0, None 
 48.955, -124.87, 33.8, 2014-11-16 04:45:00, 0.0, None 
 48.945, -124.905, 34.0, 2014-11-16 04:47:30, 0.0, None 
 48.995, -124.845, 42.5, 2014-11-16 04:57:30, 0.0, None 
 48.968, -124.9, 34.2, 2014-11-16 05:00:00, 0.0, None 
 48.68, -124.2, 60.0, 2014-11-16 05:02:30, 0.0, None 
 48.43, -123.9, 60.0, 2014-11-16 05:07:30, 0.0, None 
 48.995, -124.79, 36.0, 2014-11-16 05:17:30, 0.0, None 
 48.86, -124.69, 28.5, 2014-11-16 05:20:00, 0.0, None 
 48.953, -124.77799999999999, 33.2, 2014-11-16 05:22:30, 0.0, None 
 48.96, -124.765, 23.2, 2014-11-16 05:37:30, 0.0, None 
 48.925, -124.78, 38.2, 2014-11-16 05:40:00, 0.0, None 
 48.96, -124.755, 40.0, 2014-11-16 05:42:30, 0.0, None 
 48.785, -124.23, 23.5, 2014-11-16 06:00:00, 0.0, None 
 48.953, -124.825, 40.0, 2014-11-16 06:07:30, 0.0, None 
 48.995, -124.77, 33.2, 2014-11-16 06:10:00, 0.0, None 
 48.985, -124.8, 34.5, 2014-11-16 06:17:30, 0.0, None 
 48.97, -124.77, 33.5, 2014-11-16 06:20:00, 0.0, None 
 48.945, -124.78, 33.2, 2014-11-16 06:22:30, 0.0, None 
 48.95, -124.825, 26.8, 2014-11-16 06:25:00, 0.0, None 
 48.943999999999996, -124.76799999999999, 21.6, 2014-11-16 06:27:30, 0.0, None 
 49.0, -124.822, 20.0, 2014-11-16 06:30:00, 0.0, None 
 48.79, -124.19, 50.0, 2014-11-16 06:35:00, 0.0, None 
 48.95, -124.61, 44.0, 2014-11-16 07:00:00, 0.0, None 
 48.953, -124.75, 26.8, 2014-11-16 07:05:00, 0.0, None 
 48.91, -124.79799999999999, 25.5, 2014-11-16 07:07:30, 0.0, None 
 48.97, -124.75200000000001, 24.8, 2014-11-16 07:10:00, 0.0, None 
 48.965, -124.795, 20.0, 2014-11-16 07:12:30, 0.0, None 
 48.953, -124.71, 20.0, 2014-11-16 07:15:00, 0.0, None 
 48.64, -124.725, 60.0, 2014-11-16 07:17:30, 0.0, None 
 48.95, -124.8, 27.0, 2014-11-16 07:17:30, 0.0, None 
 48.78, -124.27, 60.0, 2014-11-16 07:22:30, 0.0, None 
 48.84, -124.62, 28.0, 2014-11-16 07:25:00, 0.0, None 
 48.986999999999995, -124.713, 34.8, 2014-11-16 07:32:30, 0.0, None 
 48.945, -124.865, 29.0, 2014-11-16 07:55:00, 0.0, None 
 48.85, -124.29, 54.0, 2014-11-16 07:57:30, 0.0, None 
 48.93, -124.83, 33.0, 2014-11-16 08:00:00, 0.0, None 
 48.961999999999996, -124.785, 33.0, 2014-11-16 08:07:30, 0.0, None 
 48.9, -124.33, 20.0, 2014-11-16 08:07:30, 0.0, None 
 48.8, -124.67, 32.5, 2014-11-16 08:10:00, 0.0, None 
 48.94, -124.43, 60.0, 2014-11-16 08:12:30, 0.0, None 
 48.93, -124.745, 27.2, 2014-11-16 08:25:00, 0.0, None 
 48.885, -124.315, 38.0, 2014-11-16 08:25:00, 0.0, None 
 48.985, -124.75200000000001, 29.2, 2014-11-16 08:27:30, 0.0, None 
 48.78, -124.6, 20.0, 2014-11-16 08:35:00, 0.0, None 
 49.0, -124.78, 26.0, 2014-11-16 08:35:00, 0.0, None 
 48.935, -124.75, 20.0, 2014-11-16 08:37:30, 0.0, None 
 48.82, -124.34, 20.0, 2014-11-16 08:37:30, 0.0, None 
 48.975, -124.75, 20.0, 2014-11-16 08:42:30, 0.0, None 
 48.883, -124.79799999999999, 22.0, 2014-11-16 08:45:00, 0.0, None 
 48.88, -124.655, 20.0, 2014-11-16 08:47:30, 0.0, None 
 48.96, -124.77799999999999, 22.0, 2014-11-16 08:50:00, 0.0, None 
 48.995, -124.785, 21.8, 2014-11-16 08:52:30, 0.0, None 
 48.96, -124.745, 60.0, 2014-11-16 08:57:30, 0.0, None 
 48.89, -124.665, 33.0, 2014-11-16 09:00:00, 0.0, None 
 48.983000000000004, -124.76700000000001, 23.2, 2014-11-16 09:07:30, 0.0, None 
 48.963, -124.77, 33.5, 2014-11-16 09:10:00, 0.0, None 
 48.905, -124.835, 21.2, 2014-11-16 09:15:00, 0.0, None 
 48.898, -124.81200000000001, 22.2, 2014-11-16 09:17:30, 0.0, None 
 48.895, -124.838, 32.8, 2014-11-16 09:20:00, 0.0, None 
 48.836999999999996, -124.8, 20.0, 2014-11-16 09:22:30, 0.0, None 
 48.975, -124.81, 26.2, 2014-11-16 09:25:00, 0.0, None 
 48.875, -124.757, 41.8, 2014-11-16 09:27:30, 0.0, None 
 48.876999999999995, -124.68299999999999, 34.5, 2014-11-16 09:30:00, 0.0, None 
 48.945, -124.73, 20.0, 2014-11-16 09:32:30, 0.0, None 
 48.92, -124.45, 20.0, 2014-11-16 09:35:00, 0.0, None 
 48.995, -124.99, 28.2, 2014-11-16 09:40:00, 0.0, None 
 48.985, -124.635, 20.0, 2014-11-16 09:45:00, 0.0, None 
 48.845, -124.165, 60.0, 2014-11-16 09:52:30, 0.0, None 
 48.876999999999995, -124.575, 21.8, 2014-11-16 09:55:00, 0.0, None 
 48.92, -124.52, 60.0, 2014-11-16 10:07:30, 0.0, None 
 48.81, -124.75, 20.0, 2014-11-16 10:15:00, 0.0, None 
 48.985, -124.82, 33.0, 2014-11-16 10:17:30, 0.0, None 
 48.972, -124.77799999999999, 27.0, 2014-11-16 10:22:30, 0.0, None 
 48.963, -124.81200000000001, 37.8, 2014-11-16 10:25:00, 0.0, None 
 48.88, -124.89, 60.0, 2014-11-16 10:27:30, 0.0, None 
 48.99, -124.72, 32.0, 2014-11-16 10:30:00, 0.0, None 
 48.64, -124.73, 20.0, 2014-11-16 10:32:30, 0.0, None 
 48.99, -124.815, 36.0, 2014-11-16 10:32:30, 0.0, None 
 48.7, -124.27, 20.0, 2014-11-16 10:32:30, 0.0, None 
 48.7, -124.72, 25.5, 2014-11-16 10:35:00, 0.0, None 
 48.98, -124.805, 31.0, 2014-11-16 10:35:00, 0.0, None 
 48.91, -124.485, 47.5, 2014-11-16 10:37:30, 0.0, None 
 48.93, -124.85, 20.0, 2014-11-16 10:47:30, 0.0, None 
 48.93, -124.89, 20.0, 2014-11-16 10:50:00, 0.0, None 
 49.0, -124.675, 33.2, 2014-11-16 10:55:00, 0.0, None 
 48.845, -124.735, 30.0, 2014-11-16 11:02:30, 0.0, None 
 48.835, -124.81, 24.8, 2014-11-16 11:05:00, 0.0, None 
 48.847, -124.715, 23.8, 2014-11-16 11:07:30, 0.0, None 
 48.91, -124.76, 26.5, 2014-11-16 11:10:00, 0.0, None 
 48.943000000000005, -124.75, 20.0, 2014-11-16 11:12:30, 0.0, None 
 48.93, -124.79, 20.0, 2014-11-16 11:15:00, 0.0, None 
 48.97, -124.805, 28.5, 2014-11-16 11:22:30, 0.0, None 
 48.918, -124.835, 20.0, 2014-11-16 11:25:00, 0.0, None 
 48.915, -124.865, 20.0, 2014-11-16 11:27:30, 0.0, None 
 48.905, -124.855, 20.0, 2014-11-16 11:32:30, 0.0, None 
 48.94, -124.815, 29.2, 2014-11-16 11:35:00, 0.0, None 
 48.983000000000004, -124.715, 24.8, 2014-11-16 11:37:30, 0.0, None 
 48.965, -124.755, 26.5, 2014-11-16 11:42:30, 0.0, None 
 48.965, -124.705, 29.0, 2014-11-16 11:45:00, 0.0, None 
 48.903, -124.845, 37.0, 2014-11-16 11:47:30, 0.0, None 
 48.91, -124.845, 27.5, 2014-11-16 11:50:00, 0.0, None 
 49.0, -124.74, 31.5, 2014-11-16 11:55:00, 0.0, None 
 48.4, -123.93, 40.0, 2014-11-16 12:00:00, 0.0, None 
 48.983000000000004, -124.64200000000001, 37.5, 2014-11-16 12:12:30, 0.0, None 
 48.992, -124.72200000000001, 20.0, 2014-11-16 12:15:00, 0.0, None 
 48.86, -124.4, 46.0, 2014-11-16 12:50:00, 0.0, None 
 48.983000000000004, -124.655, 60.0, 2014-11-16 12:57:30, 0.0, None 
 48.993, -124.69, 28.0, 2014-11-16 13:02:30, 0.0, None 
 48.985, -124.725, 35.8, 2014-11-16 13:05:00, 0.0, None 
 48.71, -124.565, 20.0, 2014-11-16 13:07:30, 0.0, None 
 48.975, -124.68799999999999, 20.0, 2014-11-16 13:07:30, 0.0, None 
 48.74, -124.665, 32.0, 2014-11-16 13:10:00, 0.0, None 
 48.98, -124.83, 22.0, 2014-11-16 13:10:00, 0.0, None 
 48.93, -124.81700000000001, 20.0, 2014-11-16 13:12:30, 0.0, None 
 48.41, -123.89, 20.0, 2014-11-16 13:15:00, 0.0, None 
 48.864, -124.69200000000001, 20.0, 2014-11-16 13:17:30, 0.0, None 
 48.87, -124.74, 20.0, 2014-11-16 13:20:00, 0.0, None 
 48.89, -124.76299999999999, 24.2, 2014-11-16 13:22:30, 0.0, None 
 48.74, -124.22, 20.0, 2014-11-16 13:22:30, 0.0, None 
 48.75, -124.615, 21.5, 2014-11-16 13:25:00, 0.0, None 
 49.0, -124.7, 29.0, 2014-11-16 13:25:00, 0.0, None 
 48.74, -124.25, 40.0, 2014-11-16 13:25:00, 0.0, None 
 48.961999999999996, -124.605, 27.0, 2014-11-16 13:27:30, 0.0, None 
 48.975, -124.76, 20.0, 2014-11-16 13:30:00, 0.0, None 
 48.933, -124.895, 20.0, 2014-11-16 13:35:00, 0.0, None 
 48.955, -124.845, 25.5, 2014-11-16 13:37:30, 0.0, None 
 48.915, -124.83, 33.2, 2014-11-16 13:40:00, 0.0, None 
 48.89, -124.82, 20.0, 2014-11-16 13:42:30, 0.0, None 
 48.948, -124.8, 25.5, 2014-11-16 13:45:00, 0.0, None 
 48.94, -124.79, 25.5, 2014-11-16 13:47:30, 0.0, None 
 49.0, -124.66, 20.0, 2014-11-16 14:07:30, 0.0, None 
 48.99, -124.68, 20.0, 2014-11-16 14:10:00, 0.0, None 
 48.998000000000005, -124.64, 24.8, 2014-11-16 14:22:30, 0.0, None 
 48.94, -124.635, 21.0, 2014-11-16 14:25:00, 0.0, None 
 48.913000000000004, -124.523, 43.8, 2014-11-16 14:27:30, 0.0, None 
 48.99, -124.65700000000001, 24.8, 2014-11-16 14:35:00, 0.0, None 
 48.898, -124.87299999999999, 26.2, 2014-11-16 14:37:30, 0.0, None 
 48.835, -124.22, 20.0, 2014-11-16 15:05:00, 0.0, None 
 48.995, -124.55, 26.2, 2014-11-16 15:12:30, 0.0, None 
 48.9, -124.53, 47.0, 2014-11-16 15:25:00, 0.0, None 
 48.965, -124.535, 35.8, 2014-11-16 15:35:00, 0.0, None 
 48.986999999999995, -124.615, 20.0, 2014-11-16 15:37:30, 0.0, None 
 48.72, -124.61, 60.0, 2014-11-16 16:00:00, 0.0, None 
 48.85, -124.70700000000001, 33.5, 2014-11-16 16:02:30, 0.0, None 
 48.81, -124.735, 48.8, 2014-11-16 16:05:00, 0.0, None 
 48.89, -124.745, 32.0, 2014-11-16 16:07:30, 0.0, None 
 48.9, -124.69, 23.0, 2014-11-16 16:10:00, 0.0, None 
 48.888000000000005, -124.613, 20.0, 2014-11-16 16:12:30, 0.0, None 
 48.925, -124.523, 20.0, 2014-11-16 16:15:00, 0.0, None 
 48.876999999999995, -124.465, 20.0, 2014-11-16 16:17:30, 0.0, None 
 48.965, -124.73, 20.0, 2014-11-16 16:20:00, 0.0, None 
 48.78, -124.19, 60.0, 2014-11-16 16:20:00, 0.0, None 
 48.965, -124.765, 25.0, 2014-11-16 16:22:30, 0.0, None 
 48.927, -124.83, 23.5, 2014-11-16 16:25:00, 0.0, None 
 48.685, -124.59, 42.0, 2014-11-16 16:27:30, 0.0, None 
 48.99, -124.82, 25.0, 2014-11-16 16:27:30, 0.0, None 
 48.955, -124.757, 35.2, 2014-11-16 16:30:00, 0.0, None 
 48.992, -124.773, 22.8, 2014-11-16 16:40:00, 0.0, None 
 48.89, -124.42, 20.0, 2014-11-16 16:40:00, 0.0, None 
 48.945, -124.725, 25.8, 2014-11-16 16:42:30, 0.0, None 
 48.96, -124.725, 27.5, 2014-11-16 16:47:30, 0.0, None 
 48.992, -124.65299999999999, 29.2, 2014-11-16 16:50:00, 0.0, None 
 48.87, -124.33, 47.0, 2014-11-16 16:50:00, 0.0, None 
 48.89, -124.15, 20.0, 2014-11-16 17:05:00, 0.0, None 
 48.972, -124.68, 60.0, 2014-11-16 17:10:00, 0.0, None 
 48.977, -124.73, 27.0, 2014-11-16 17:12:30, 0.0, None 
 48.87, -124.73, 40.2, 2014-11-16 17:15:00, 0.0, None 
 48.945, -124.86, 20.0, 2014-11-16 17:17:30, 0.0, None 
 48.97, -124.555, 39.0, 2014-11-16 17:22:30, 0.0, None 
 48.903, -124.76700000000001, 22.0, 2014-11-16 17:27:30, 0.0, None 
 48.805, -124.75, 20.0, 2014-11-16 17:30:00, 0.0, None 
 48.89, -124.773, 23.5, 2014-11-16 17:40:00, 0.0, None 
 48.825, -124.72200000000001, 21.8, 2014-11-16 17:42:30, 0.0, None 
 48.615, -124.68, 28.5, 2014-11-16 17:45:00, 0.0, None 
 48.91, -124.765, 21.5, 2014-11-16 17:45:00, 0.0, None 
 48.7, -124.67, 22.0, 2014-11-16 17:47:30, 0.0, None 
 48.95, -124.73, 20.0, 2014-11-16 17:47:30, 0.0, None 
 48.7, -124.66, 20.0, 2014-11-16 17:50:00, 0.0, None 
 48.93, -124.75, 20.0, 2014-11-16 17:50:00, 0.0, None 
 48.81, -124.785, 60.0, 2014-11-16 17:52:30, 0.0, None 
 48.95, -124.795, 20.5, 2014-11-16 17:55:00, 0.0, None 
 48.887, -124.65100000000001, 42.5, 2014-11-16 17:57:30, 0.0, None 
 48.9, -124.67200000000001, 25.0, 2014-11-16 18:00:00, 0.0, None 
 48.907, -124.68299999999999, 20.0, 2014-11-16 18:02:30, 0.0, None 
 48.9, -124.75200000000001, 33.0, 2014-11-16 18:05:00, 0.0, None 
 48.888000000000005, -124.77799999999999, 28.5, 2014-11-16 18:07:30, 0.0, None 
 48.85, -124.655, 20.0, 2014-11-16 18:10:00, 0.0, None 
 48.72, -124.525, 48.0, 2014-11-16 18:25:00, 0.0, None 
 48.86, -124.34, 20.0, 2014-11-16 18:57:30, 0.0, None 
 48.9, -124.43, 40.0, 2014-11-16 19:00:00, 0.0, None 
 48.99, -124.49, 31.0, 2014-11-16 20:15:00, 0.0, None 
 48.983999999999995, -124.435, 20.0, 2014-11-16 20:20:00, 0.0, None 
 48.94, -124.7, 20.0, 2014-11-16 20:30:00, 0.0, None 
 48.73, -124.63, 20.0, 2014-11-16 20:35:00, 0.0, None 
 49.0, -124.81, 20.0, 2014-11-16 20:35:00, 0.0, None 
 48.775, -124.6, 20.0, 2014-11-16 20:37:30, 0.0, None 
 48.92, -124.795, 34.0, 2014-11-16 20:40:00, 0.0, None 
 48.938, -124.75200000000001, 26.2, 2014-11-16 20:42:30, 0.0, None 
 48.875, -124.72, 31.2, 2014-11-16 20:45:00, 0.0, None 
 48.897, -124.757, 20.0, 2014-11-16 20:47:30, 0.0, None 
 48.9, -124.785, 27.2, 2014-11-16 20:50:00, 0.0, None 
 48.955, -124.85799999999999, 28.8, 2014-11-16 20:52:30, 0.0, None 
 48.922, -124.88, 30.8, 2014-11-16 20:57:30, 0.0, None 
 48.91, -124.9, 29.5, 2014-11-16 21:00:00, 0.0, None 
 49.0, -125.02, 20.0, 2014-11-16 21:07:30, 0.0, None 
 48.93, -124.97, 22.0, 2014-11-16 21:10:00, 0.0, None 
 48.98, -124.977, 25.8, 2014-11-16 21:12:30, 0.0, None 
 48.925, -124.887, 20.0, 2014-11-16 21:15:00, 0.0, None 
 48.912, -124.855, 20.0, 2014-11-16 21:17:30, 0.0, None 
 48.945, -124.855, 23.5, 2014-11-16 21:20:00, 0.0, None 
 48.961999999999996, -124.82, 23.8, 2014-11-16 21:22:30, 0.0, None 
 48.972, -124.815, 25.8, 2014-11-16 21:25:00, 0.0, None 
 48.82, -124.78, 23.5, 2014-11-16 22:07:30, 0.0, None 
 48.91, -124.755, 48.0, 2014-11-16 22:10:00, 0.0, None 
 48.985, -125.075, 26.0, 2014-11-16 22:25:00, 0.0, None 
 48.93, -124.99, 32.0, 2014-11-16 22:27:30, 0.0, None 
 48.665, -124.66, 20.0, 2014-11-16 22:30:00, 0.0, None 
 48.92, -124.73, 20.0, 2014-11-16 22:30:00, 0.0, None 
 48.66, -124.66, 20.0, 2014-11-16 22:32:30, 0.0, None 
 48.925, -124.755, 20.0, 2014-11-16 22:32:30, 0.0, None 
 48.89, -124.74, 20.0, 2014-11-16 22:35:00, 0.0, None 
 48.82, -124.775, 20.0, 2014-11-16 22:37:30, 0.0, None 
 48.975, -124.76, 60.0, 2014-11-16 22:42:30, 0.0, None 
 48.985, -124.73, 31.5, 2014-11-16 22:45:00, 0.0, None 
 48.97, -124.75, 21.5, 2014-11-16 22:47:30, 0.0, None 
 48.92, -124.51, 60.0, 2014-11-16 22:50:00, 0.0, None 
 48.981, -124.491, 20.0, 2014-11-16 23:32:30, 0.0, None 
 48.94, -124.618, 25.8, 2014-11-16 23:40:00, 0.0, None 
 48.935, -124.62700000000001, 25.0, 2014-11-16 23:52:30, 0.0, None 
 48.922, -124.6, 31.2, 2014-11-16 23:55:00, 0.0, None 
 48.942, -124.64, 20.0, 2014-11-17 00:02:30, 0.0, None 
 48.98, -124.605, 60.0, 2014-11-17 00:05:00, 0.0, None 
 48.825, -124.24, 60.0, 2014-11-17 00:05:00, 0.0, None 
 48.7, -124.605, 20.0, 2014-11-17 00:07:30, 0.0, None 
 48.92, -124.72, 20.0, 2014-11-17 00:07:30, 0.0, None 
 48.68, -124.685, 20.0, 2014-11-17 00:10:00, 0.0, None 
 48.89, -124.83, 20.0, 2014-11-17 00:10:00, 0.0, None 
 48.68, -124.7, 20.0, 2014-11-17 00:12:30, 0.0, None 
 48.9, -124.9, 20.0, 2014-11-17 00:12:30, 0.0, None 
 48.992, -124.69200000000001, 23.0, 2014-11-17 00:15:00, 0.0, None 
 48.915, -124.33, 20.0, 2014-11-17 00:35:00, 0.0, None 
 48.855, -124.6, 43.5, 2014-11-17 00:45:00, 0.0, None 
 48.998000000000005, -124.755, 40.5, 2014-11-17 00:47:30, 0.0, None 
 48.955, -124.58200000000001, 40.0, 2014-11-17 00:50:00, 0.0, None 
 48.983000000000004, -124.47, 25.6, 2014-11-17 00:57:30, 0.0, None 
 48.985, -124.49, 25.8, 2014-11-17 01:00:00, 0.0, None 
 48.97, -124.448, 42.0, 2014-11-17 01:05:00, 0.0, None 
 48.98, -124.735, 20.0, 2014-11-17 01:15:00, 0.0, None 
 48.96, -124.78, 39.0, 2014-11-17 01:17:30, 0.0, None 
 48.62, -124.68, 60.0, 2014-11-17 01:22:30, 0.0, None 
 49.0, -125.04, 20.0, 2014-11-17 01:45:00, 0.0, None 
 48.93, -124.6, 20.0, 2014-11-17 02:10:00, 0.0, None 
 48.876999999999995, -124.60799999999999, 20.0, 2014-11-17 02:12:30, 0.0, None 
 48.99, -124.565, 36.5, 2014-11-17 02:25:00, 0.0, None 
 48.945, -124.575, 20.0, 2014-11-17 02:27:30, 0.0, None 
 48.975, -124.56, 27.5, 2014-11-17 02:30:00, 0.0, None 
 48.98, -124.47, 20.0, 2014-11-17 02:47:30, 0.0, None 
 48.69, -124.39, 38.0, 2014-11-17 03:02:30, 0.0, None 
 48.69, -124.32, 20.0, 2014-11-17 03:07:30, 0.0, None 
 48.955, -124.45, 20.0, 2014-11-17 03:10:00, 0.0, None 
 48.985, -124.415, 20.0, 2014-11-17 03:12:30, 0.0, None 
 48.992, -124.37700000000001, 24.0, 2014-11-17 03:15:00, 0.0, None 
 49.0, -124.43, 20.0, 2014-11-17 03:22:30, 0.0, None 
 48.993, -124.455, 20.0, 2014-11-17 03:25:00, 0.0, None 
 49.0, -124.43, 20.0, 2014-11-17 03:35:00, 0.0, None 
 48.972, -124.435, 30.5, 2014-11-17 03:37:30, 0.0, None 
 48.9, -124.57, 28.0, 2014-11-17 03:40:00, 0.0, None 
 48.585, -124.375, 29.0, 2014-11-17 03:42:30, 0.0, None 
 48.93, -124.59, 28.5, 2014-11-17 03:42:30, 0.0, None 
 48.907, -124.435, 20.0, 2014-11-17 03:45:00, 0.0, None 
 48.83, -124.385, 20.0, 2014-11-17 03:50:00, 0.0, None 
 48.945, -124.43799999999999, 20.0, 2014-11-17 04:05:00, 0.0, None 
 48.985, -124.52, 20.0, 2014-11-17 04:12:30, 0.0, None 
 48.895, -124.705, 20.0, 2014-11-17 04:15:00, 0.0, None 
 48.89, -124.64, 20.0, 2014-11-17 04:17:30, 0.0, None 
 48.89, -124.675, 21.5, 2014-11-17 04:20:00, 0.0, None 
 48.925, -124.62299999999999, 47.8, 2014-11-17 04:22:30, 0.0, None 
 48.93, -124.69, 20.0, 2014-11-17 04:25:00, 0.0, None 
 48.93, -124.69, 20.0, 2014-11-17 04:27:30, 0.0, None 
 48.915, -124.66, 28.0, 2014-11-17 04:30:00, 0.0, None 
