lat,lon,depth,starttime,energy,duration 
 47.727363777893544, -122.59385442759236, 20.0, 2020-10-04 14:20:00, 25814.48742477954, 300.0 
 47.64415902750242, -122.45018654832882, 20.0, 2020-10-04 14:22:30, 21750.595625380603, 150.0 
 47.46947220226975, -122.49225629801323, 33.84615384615385, 2020-10-04 14:27:30, 51764.73729045321, 300.0 
 47.49432004230036, -122.43016681278361, 24.82758620689655, 2020-10-04 14:45:00, 85953.82208568236, 300.0 
 47.48862744843048, -122.48309303001228, 20.0, 2020-10-04 14:50:00, 71376.35215682056, 300.0 
 47.32799629909212, -122.48094372672031, 60.0, 2020-10-04 15:05:00, 99395.68937796266, 300.0 
 47.610735469437415, -122.56801461072523, 46.92307692307693, 2020-10-04 15:10:00, 102113.3239258317, 300.0 
 47.54330932818045, -122.53755457188073, 27.586206896551726, 2020-10-04 16:50:00, 72150.24531369444, 300.0 
 47.55449642818502, -122.46739142408629, 20.689655172413794, 2020-10-04 16:52:30, 36557.069340264316, 150.0 
 47.478361999182496, -122.6960998156149, 45.38461538461539, 2020-10-04 17:20:00, 18649.350696176858, 300.0 
 47.709718324373966, -122.64921326158442, 20.0, 2020-10-04 17:22:30, 81494.53852551262, 300.0 
 47.54399976775912, -122.69099444673662, 35.38461538461539, 2020-10-04 17:45:00, 38260.47436575177, 300.0 
 47.56260354588874, -122.56297941328515, 26.89655172413793, 2020-10-04 17:47:30, 38533.237707117914, 150.0 
 47.51556136088212, -122.99379748933713, 20.0, 2020-10-04 18:17:30, 32764.052246590953, 300.0 
 47.632053840388274, -122.6189358299402, 20.0, 2020-10-04 18:22:30, 79529.32301532516, 300.0 
 47.43777678080417, -122.75912751278719, 55.86206896551724, 2020-10-04 18:52:30, 53048.75551878271, 300.0 
 47.59052536265543, -122.94449289228467, 20.0, 2020-10-04 19:00:00, 32998.03370111451, 300.0 
 47.42565188086223, -122.71470955866812, 52.41379310344828, 2020-10-04 19:10:00, 80158.47412733476, 300.0 
 47.52707406482002, -122.8952656073113, 55.86206896551724, 2020-10-04 19:12:30, 46826.126246231484, 150.0 
 47.49814197559284, -122.88092177916445, 55.86206896551724, 2020-10-04 19:15:00, 42964.57550999726, 150.0 
 47.617865556692216, -122.9638023321349, 60.0, 2020-10-04 21:50:00, 105502.60600110075, 300.0 
 47.50619588540625, -122.86857327353724, 57.241379310344826, 2020-10-04 22:17:30, 29949.55423003619, 300.0 
 47.57393838057928, -122.77501220555686, 53.10344827586208, 2020-10-04 22:20:00, 18558.64970024323, 150.0 
 47.618451021644255, -122.7566619045028, 32.30769230769231, 2020-10-04 22:45:00, 55251.56962096189, 300.0 
 47.71397079872954, -122.80425008024821, 34.61538461538461, 2020-10-04 22:50:00, 98373.95721832788, 300.0 
 47.691650882098756, -122.73435552880545, 30.769230769230774, 2020-10-04 22:52:30, 50583.360414249044, 150.0 
 47.60051192889837, -122.70802647911624, 36.326530612244895, 2020-10-04 22:55:00, 33714.707932097284, 150.0 
 47.70711400738161, -122.69554514365176, 20.0, 2020-10-04 23:07:30, 222581.37133483184, 300.0 
 47.70851901762609, -122.79589183402528, 35.51020408163266, 2020-10-04 23:10:00, 40931.22862482395, 150.0 
 47.66258573405859, -122.62825487189673, 20.0, 2020-10-04 23:17:30, 112127.41524317671, 150.0 
 47.683661041173956, -122.7212203618136, 29.655172413793103, 2020-10-04 23:22:30, 86740.57422360583, 300.0 
