lat,lon,depth,starttime,energy,duration 
 48.95, -123.99, 26.0, 2015-12-24 10:40:00, 0.0, None 
 48.8, -123.98, 33.5, 2015-12-24 10:45:00, 0.0, None 
 48.91, -123.89, 55.0, 2015-12-24 10:57:30, 0.0, None 
 48.9, -123.935, 32.0, 2015-12-24 11:00:00, 0.0, None 
 48.97, -123.85, 33.0, 2015-12-24 11:02:30, 0.0, None 
 48.71, -123.64, 20.0, 2015-12-24 11:02:30, 0.0, None 
 48.845, -123.713, 28.0, 2015-12-24 11:05:00, 0.0, None 
 48.73, -123.91, 20.0, 2015-12-24 11:12:30, 0.0, None 
 48.78, -123.8, 29.0, 2015-12-24 11:15:00, 0.0, None 
 48.79, -123.82, 28.0, 2015-12-24 11:17:30, 0.0, None 
 48.795, -123.895, 26.5, 2015-12-24 11:20:00, 0.0, None 
 48.84, -123.88, 20.0, 2015-12-24 11:22:30, 0.0, None 
 48.78, -123.85, 39.0, 2015-12-24 11:27:30, 0.0, None 
 48.79, -123.88, 20.0, 2015-12-24 11:30:00, 0.0, None 
 48.69, -124.01, 60.0, 2015-12-24 11:32:30, 0.0, None 
 48.8, -123.88, 40.0, 2015-12-24 11:35:00, 0.0, None 
 48.89, -123.84, 20.0, 2015-12-24 11:37:30, 0.0, None 
 48.91, -123.75, 20.0, 2015-12-24 11:40:00, 0.0, None 
 48.76, -123.695, 20.0, 2015-12-24 11:42:30, 0.0, None 
 48.83, -123.735, 22.0, 2015-12-24 11:45:00, 0.0, None 
 48.835, -123.71799999999999, 20.0, 2015-12-24 11:47:30, 0.0, None 
 48.825, -123.72, 20.0, 2015-12-24 11:50:00, 0.0, None 
 48.97, -124.08, 29.0, 2015-12-24 11:52:30, 0.0, None 
 48.775, -123.84, 33.0, 2015-12-24 11:52:30, 0.0, None 
 48.79, -123.74, 30.0, 2015-12-24 11:55:00, 0.0, None 
 48.8, -123.89, 32.0, 2015-12-24 12:05:00, 0.0, None 
 48.815, -123.8, 30.0, 2015-12-24 12:07:30, 0.0, None 
 48.8, -123.81, 41.0, 2015-12-24 12:10:00, 0.0, None 
 48.81, -123.8, 37.0, 2015-12-24 12:12:30, 0.0, None 
 48.85, -123.76, 22.0, 2015-12-24 12:15:00, 0.0, None 
 48.675, -123.845, 55.5, 2015-12-24 12:17:30, 0.0, None 
 48.795, -123.67, 26.5, 2015-12-24 12:20:00, 0.0, None 
 48.805, -123.67, 20.0, 2015-12-24 12:22:30, 0.0, None 
 48.805, -123.805, 31.0, 2015-12-24 12:25:00, 0.0, None 
 48.765, -123.61, 45.0, 2015-12-24 12:27:30, 0.0, None 
 48.758, -123.565, 38.5, 2015-12-24 12:30:00, 0.0, None 
 48.725, -123.51, 20.0, 2015-12-24 12:45:00, 0.0, None 
 48.81, -123.69, 23.0, 2015-12-24 12:47:30, 0.0, None 
 48.82, -123.68, 20.0, 2015-12-24 12:50:00, 0.0, None 
 48.905, -123.83, 20.0, 2015-12-24 12:55:00, 0.0, None 
 48.89, -123.73, 59.5, 2015-12-24 12:57:30, 0.0, None 
 48.82, -123.7, 32.0, 2015-12-24 13:00:00, 0.0, None 
 48.82, -123.69, 46.0, 2015-12-24 13:02:30, 0.0, None 
 48.85, -123.71, 26.0, 2015-12-24 13:05:00, 0.0, None 
 48.845, -123.74, 24.5, 2015-12-24 13:07:30, 0.0, None 
 48.88, -123.74, 27.0, 2015-12-24 13:10:00, 0.0, None 
 48.88, -123.74, 25.5, 2015-12-24 13:12:30, 0.0, None 
 48.66, -123.5, 20.0, 2015-12-24 13:12:30, 0.0, None 
 48.88, -123.74, 35.0, 2015-12-24 13:15:00, 0.0, None 
 48.91, -123.695, 31.0, 2015-12-24 13:20:00, 0.0, None 
 48.8, -123.91, 20.0, 2015-12-24 13:22:30, 0.0, None 
 48.83, -123.88, 49.0, 2015-12-24 13:27:30, 0.0, None 
 48.67, -123.915, 58.5, 2015-12-24 13:37:30, 0.0, None 
 48.74, -123.91, 20.0, 2015-12-24 13:40:00, 0.0, None 
 48.79, -123.9, 37.0, 2015-12-24 13:42:30, 0.0, None 
 48.905, -123.61, 60.0, 2015-12-24 13:45:00, 0.0, None 
 48.91, -123.71, 44.5, 2015-12-24 13:47:30, 0.0, None 
 48.875, -123.705, 23.5, 2015-12-24 13:50:00, 0.0, None 
 48.81, -123.74, 20.0, 2015-12-24 13:52:30, 0.0, None 
 48.83, -124.025, 39.0, 2015-12-24 14:02:30, 0.0, None 
 48.83, -123.98, 39.5, 2015-12-24 14:05:00, 0.0, None 
 48.76, -123.8, 53.0, 2015-12-24 14:07:30, 0.0, None 
 48.89, -124.05, 31.0, 2015-12-24 14:20:00, 0.0, None 
 48.77, -124.1, 60.0, 2015-12-24 14:22:30, 0.0, None 
 48.87, -123.99, 20.0, 2015-12-24 14:25:00, 0.0, None 
 48.89, -123.91, 20.0, 2015-12-24 14:30:00, 0.0, None 
 48.98, -123.77, 20.0, 2015-12-24 14:32:30, 0.0, None 
 48.91, -123.8, 20.0, 2015-12-24 14:35:00, 0.0, None 
 48.86, -123.708, 20.0, 2015-12-24 14:37:30, 0.0, None 
 48.68, -123.52, 27.5, 2015-12-24 14:40:00, 0.0, None 
 48.79, -123.81, 35.0, 2015-12-24 14:45:00, 0.0, None 
 48.87, -124.0, 20.0, 2015-12-24 15:05:00, 0.0, None 
 48.68, -123.87, 50.0, 2015-12-24 15:12:30, 0.0, None 
 48.77, -123.96, 20.0, 2015-12-24 15:47:30, 0.0, None 
 48.808, -124.13, 38.5, 2015-12-24 16:02:30, 0.0, None 
 48.83, -124.08, 20.0, 2015-12-24 16:30:00, 0.0, None 
 48.82, -123.92, 60.0, 2015-12-24 18:57:30, 0.0, None 
 48.88, -123.785, 60.0, 2015-12-24 19:45:00, 0.0, None 
 48.9, -124.13, 53.0, 2015-12-24 19:57:30, 0.0, None 
 48.89, -124.11, 30.0, 2015-12-24 20:00:00, 0.0, None 
 48.88, -124.07, 24.0, 2015-12-24 20:02:30, 0.0, None 
 48.87, -124.06, 27.0, 2015-12-24 20:05:00, 0.0, None 
 48.86, -124.06, 29.0, 2015-12-24 20:07:30, 0.0, None 
 48.89, -124.03, 28.0, 2015-12-24 20:12:30, 0.0, None 
 48.9, -124.02, 28.0, 2015-12-24 20:15:00, 0.0, None 
 48.935, -123.985, 24.0, 2015-12-24 20:17:30, 0.0, None 
 48.95, -124.14, 25.0, 2015-12-24 20:30:00, 0.0, None 
 48.91, -123.975, 34.5, 2015-12-24 20:35:00, 0.0, None 
 48.92, -124.08, 32.0, 2015-12-24 20:37:30, 0.0, None 
 48.75, -124.0, 50.0, 2015-12-24 20:42:30, 0.0, None 
 48.81, -123.99, 56.0, 2015-12-24 22:32:30, 0.0, None 
 48.925, -124.1, 32.0, 2015-12-24 22:35:00, 0.0, None 
 48.93, -124.03, 32.0, 2015-12-24 22:37:30, 0.0, None 
 48.81, -124.0, 43.0, 2015-12-24 23:32:30, 0.0, None 
 48.8, -124.03, 49.0, 2015-12-24 23:35:00, 0.0, None 
 48.758, -123.757, 37.0, 2015-12-24 23:37:30, 0.0, None 
 48.97, -124.16, 24.0, 2015-12-24 23:40:00, 0.0, None 
 48.75, -123.8, 31.5, 2015-12-24 23:40:00, 0.0, None 
 48.87, -123.89, 20.0, 2015-12-24 23:42:30, 0.0, None 
 48.78, -124.06, 50.5, 2015-12-24 23:47:30, 0.0, None 
 48.66, -124.045, 60.0, 2015-12-24 23:50:00, 0.0, None 
 48.8, -124.005, 55.5, 2015-12-24 23:55:00, 0.0, None 
 48.805, -123.91, 20.0, 2015-12-25 00:27:30, 0.0, None 
 48.93, -123.83, 60.0, 2015-12-25 00:30:00, 0.0, None 
 48.69, -123.91, 20.0, 2015-12-25 00:32:30, 0.0, None 
 48.85, -124.27, 20.0, 2015-12-25 00:55:00, 0.0, None 
 48.745, -124.21, 60.0, 2015-12-25 00:57:30, 0.0, None 
 48.86, -123.99, 32.0, 2015-12-25 01:10:00, 0.0, None 
 48.87, -123.99, 27.0, 2015-12-25 01:12:30, 0.0, None 
 48.78, -123.95, 33.0, 2015-12-25 01:15:00, 0.0, None 
 48.72, -123.88, 50.0, 2015-12-25 01:17:30, 0.0, None 
 48.8, -124.01, 48.0, 2015-12-25 01:20:00, 0.0, None 
 48.85, -123.89, 23.0, 2015-12-25 01:22:30, 0.0, None 
 48.755, -123.75, 20.0, 2015-12-25 01:25:00, 0.0, None 
 48.94, -124.27, 20.0, 2015-12-25 01:45:00, 0.0, None 
 48.88, -123.76, 32.0, 2015-12-25 01:47:30, 0.0, None 
 48.948, -124.685, 43.8, 2015-12-25 01:55:00, 0.0, None 
 49.0, -124.45, 60.0, 2015-12-25 02:05:00, 0.0, None 
 48.96, -124.68, 47.0, 2015-12-25 02:17:30, 0.0, None 
 48.99, -124.59, 41.5, 2015-12-25 02:40:00, 0.0, None 
 48.8, -124.61, 45.0, 2015-12-25 03:00:00, 0.0, None 
 48.89, -124.68, 50.0, 2015-12-25 03:35:00, 0.0, None 
 48.95, -124.6, 40.0, 2015-12-25 03:37:30, 0.0, None 
 48.961999999999996, -124.56, 40.5, 2015-12-25 04:05:00, 0.0, None 
 48.81, -124.09, 51.0, 2015-12-25 04:37:30, 0.0, None 
 48.81, -124.11, 43.0, 2015-12-25 04:40:00, 0.0, None 
 48.71, -123.72, 20.0, 2015-12-25 06:15:00, 0.0, None 
 49.0, -124.58, 33.0, 2015-12-25 06:45:00, 0.0, None 
 49.0, -124.61, 34.0, 2015-12-25 06:47:30, 0.0, None 
 48.945, -124.197, 29.0, 2015-12-25 08:25:00, 0.0, None 
 48.945, -124.135, 26.0, 2015-12-25 08:27:30, 0.0, None 
 48.795, -123.975, 46.0, 2015-12-25 08:30:00, 0.0, None 
 48.94, -124.09, 28.0, 2015-12-25 08:40:00, 0.0, None 
 48.89, -124.045, 30.5, 2015-12-25 08:42:30, 0.0, None 
 48.785, -123.61, 20.0, 2015-12-25 08:57:30, 0.0, None 
 49.0, -124.52, 35.0, 2015-12-25 09:00:00, 0.0, None 
 48.88, -123.92, 24.0, 2015-12-25 09:10:00, 0.0, None 
 48.85, -124.08, 33.0, 2015-12-25 09:12:30, 0.0, None 
 48.85, -124.1, 29.0, 2015-12-25 09:15:00, 0.0, None 
 48.83, -123.97, 40.0, 2015-12-25 09:20:00, 0.0, None 
 48.9, -124.0, 22.5, 2015-12-25 09:22:30, 0.0, None 
 48.895, -124.095, 33.0, 2015-12-25 09:25:00, 0.0, None 
 48.75, -124.11, 42.5, 2015-12-25 09:30:00, 0.0, None 
 48.95, -124.7, 38.0, 2015-12-25 10:15:00, 0.0, None 
